,name,symbol,currentPrice,r,s,m,v,PE,revenueGrowth,operatingCashflow,freeCashflow,marketValue
0,興勤,2428.TW,142.0,0.0003581967390303163,53.7330992215612,0.000409039098063432,0.023147581794271288,5.888939541200879,-0.044,2109097984,373367488,18192046000.0
0,銘旺科,2429.TW,19.35,-0.0010405719907578504,965.591524757676,-0.0010355937952912563,0.03507486799509439,-715.5003187206768,0.245,107661000,115173128,846523800.0000001
0,燦坤,2430.TW,38.5,2.8487034109896897e-05,44.55387045078516,3.147854173105835e-05,0.019500498051496003,13.030176879304653,-0.142,964430016,143805376,4496800000.0
0,聯昌,2431.TW,10.6,-9.790605131069184e-05,12.12328383079005,-5.9788956185247054e-05,0.025571844091894145,-67.30281407729636,-0.501,1928000,28842000,1175826200.0
0,互盛電,2433.TW,51.3,0.00010025801592628425,30.700685941773248,0.00010709909249902504,0.01731729605981252,8.0257253204151,-0.089,1516813056,619015744,7412644800.0
0,統懋,2434.TW,32.5,-0.0002496526441302694,72.33737815718898,-0.00020297674084947842,0.027255852526613455,-100.28520121101562,-0.492,-44372000,-4747500,1202500000.0
0,偉詮電,2436.TW,70.5,9.719103554385811e-05,33.06489242489853,0.00010103843098233907,0.027656497995798092,64.93186598668895,0.068,311263008,-192766000,12478430064.0
0,翔耀,2438.TW,23.7,-0.000468142820139635,82.74922726914654,-0.00046418714531473574,0.03003411550632067,-164.38506234010651,-0.43,13262000,15318750,1426645200.0
0,美律,2439.TW,89.2,0.0003038044465139211,76.94869910135908,0.0003461357218513952,0.027322007969819328,13.521363350338302,0.044,4199495936,2932723968,19569321113.600002
0,太空梭,2440.TW,12.9,-0.00037220272380470207,28.398407264565332,-0.0003975701888871036,0.027269908319980236,-62.714624009211235,-0.239,292062016,486865984,1794609196.8
0,超豐,2441.TW,57.7,0.0004129850637143188,32.47848925258493,0.00036786491454576385,0.019387686398780652,10.239577635889068,-0.25,5083002880,1242479616,32822415123.2
0,新美齊,2442.TW,19.7,-0.00010467883995329458,12.463551408312691,-0.00013330980124967484,0.0258243705848206,19.1238881835829,1.68,-141200992,158036752,5048893142.4
0,昶虹,2443.TW,2.68,-0.0004357698949332023,13.846776400148421,-0.0003926606340111822,0.028533082930994828,11.797514402403497,-0.588,-1078000,-132335248,390441181.44
0,兆勁,2444.TW,12.45,-0.0003632459363961437,26.204080571177318,-0.00037341796887125224,0.0296741886948119,53.18799376749255,0.002,80544000,-59259000,1264546500.0
0,京元電子,2449.TW,84.2,0.00032206340151261486,22.368936418213664,0.0003532441461436573,0.024438838654795087,4.877404636631657,-0.177,16240656384,5419022336,102954705305.6
0,神腦,2450.TW,36.6,0.00013352913859861003,45.205582998545374,0.00012104162930629055,0.0164352355095867,16.041268572170534,0.012,1292423040,1014747648,9452059507.2
0,創見,2451.TW,74.8,0.00021306449935390965,73.02835076315331,0.00021020634028254514,0.019815998147851725,27.080292007615654,-0.179,4527080960,3812691200,32093838796.8
0,凌群,2453.TW,48.2,0.00010162467072298009,14.913015894240148,0.00011243497114868096,0.022010815219445423,5.417912681200045,0.12,4887000,-134592880,4820000000.0
0,聯發科,2454.TW,829.0,0.0003991464223178182,380.51102810865785,0.00039472356888030764,0.02456381489574988,7.390877777031307,-0.37,127882625024,79692718080,1319527550208.0
0,全新,2455.TW,144.5,0.0002869393258883221,53.303118964941014,0.00031474496202793474,0.02867271095203939,37.95496210844654,-0.193,389199008,-95908000,26718917000.0
0,飛宏,2457.TW,56.4,-5.681035777915503e-05,25.849452117618846,-5.24190577003631e-05,0.026754673354952213,42.301449208987,-0.058,2015179008,921897856,21628835097.6
0,義隆,2458.TW,137.0,0.00019786093712508668,67.442110451506,0.00022407736986629679,0.024664945384611444,14.291279416827024,-0.267,1362921984,-3238543872,38988143904.0
0,敦吉,2459.TW,56.7,0.00020762550721944398,38.44840191323029,0.0002171581080352989,0.017263760942933578,7.159067605157685,-0.055,1101524992,963057344,5987293200.0
0,建通,2460.TW,26.95,0.00033176731693502386,14.768595779276243,0.0003329088452081937,0.023655421287015824,-13.70787739697611,-0.305,761731008,347785376,4470978265.599999
0,光群雷,2461.TW,22.3,3.6328401479314016e-05,19.563005780104305,0.00010404706081951765,0.02169060929268587,17.32438267834794,-0.173,378704000,97671128,3777084800.0
0,良得電,2462.TW,38.85,0.0002825791850765804,20.109276705405822,0.0003052577813877749,0.019490131263173234,11.454712398975339,-0.32,846563968,380183488,5625596860.8
0,盟立,2464.TW,38.0,0.0002881378740583371,26.43166386120054,0.0002983763679238968,0.017169184092333385,27.301030172146515,-0.252,-524052000,-986202624,7430178304.0
0,麗臺,2465.TW,41.6,-5.348259558867263e-05,36.13638274146368,4.153205285879543e-06,0.034862515217851345,-7.085889660241089,-0.259,101929000,92355376,2452153600.0
0,冠西電,2466.TW,36.95,-8.804913270401086e-05,27.310909452801738,-1.7673473512295998e-05,0.015150196692566231,909.6895726925567,-0.457,108842000,154872000,6335410345.6
0,志聖,2467.TW,44.2,0.00019706446304604202,20.941166817855706,0.0002413737005182232,0.019986136588057497,5.783558862675463,-0.448,731425984,-109405248,6928571353.6
0,華經,2468.TW,29.1,-1.8391962058133374e-05,12.851022879807571,-1.4066358935952486e-05,0.02203652962535031,12.847291357927938,0.5,151120000,155652256,2035865100.0
0,資通,2471.TW,50.0,8.509052015400011e-06,19.24198046396348,-9.498579333267574e-07,0.02287639386675866,5.1043747376210895,0.03,124600000,109911128,2362700000.0
0,立隆電,2472.TW,55.5,8.437067421104656e-05,31.69221230723283,0.0001401249412258764,0.02543420622716948,5.351706197136019,-0.204,2357018880,1710932736,9142792944.0
0,可成,2474.TW,185.0,0.0003631268750511,151.5471978977419,0.00035856619767710753,0.02819609745739158,9.993965187949595,0.306,9365625856,-1236425472,125867345920.0
0,鉅祥,2476.TW,51.1,0.00019353743373762115,25.66919714742375,0.0002340941343725996,0.023616732598811946,6.614301380271102,-0.095,1179650944,881660992,9742419400.0
0,美隆電,2477.TW,18.95,5.015529428919435e-05,25.444353249358223,7.744219541000893e-05,0.02272499516934946,65.2657087487182,-0.399,-77820000,-783544128,3004958198.4
0,大毅,2478.TW,45.5,0.0002721580178940765,36.05215910432465,0.000287945226828879,0.025612894585955538,13.131537916343145,-0.121,1362393984,290868512,6585260864.0
0,敦陽科,2480.TW,114.0,0.00011605265147801412,41.00877213773269,0.00022447147969413932,0.017238978197706235,5.611175288407498,0.153,145322000,-86382248,12125040000.0
0,強茂,2481.TW,63.0,0.00018497895465799844,28.630297688942804,0.0002351346032128993,0.028051584311025442,10.956374080696769,0.016,2428922112,-1064608512,24073245504.0
0,連宇,2482.TW,40.0,8.530270490975918e-05,18.291279125478855,0.00012112095768752399,0.025003878463794628,4.759718127966938,0.265,397932000,369690880,3114040000.0
0,百容,2483.TW,24.05,-6.807657669456274e-05,20.115793070236993,5.576022167507569e-06,0.019163523571128202,28.324768160530876,-0.227,383204000,-40194752,2623710700.0
0,希華,2484.TW,30.05,7.003335140550998e-06,20.020630199665113,8.628771580040965e-05,0.024933488046209352,6.203676998052296,-0.367,926331008,685676096,4790600809.6
0,兆赫,2485.TW,21.3,-0.00011437715843031626,32.27123402164484,-8.960279093403987e-05,0.026254597257243096,124.0168227976357,0.107,114346000,-323554112,6766775529.6
0,一詮,2486.TW,46.8,0.00016071037530251668,20.552206703614413,0.00018477728948885353,0.026021553479342274,33.226960424683355,-0.158,1362924032,864456128,10200481574.4
0,漢平,2488.TW,38.4,4.364017020520177e-05,27.047900573369954,3.442882061758373e-05,0.01821796420564225,6.665151178863922,-0.262,669009984,550961856,3071961600.0
0,瑞軒,2489.TW,11.55,5.0494432489703685e-05,17.953556699526242,7.101552229069826e-05,0.022595241859339463,12.737329053937456,-0.146,2612489984,-349417984,8548154630.400001
0,吉祥全,2491.TW,14.4,-0.0007504569034773982,285.43601859541735,-0.0006530770637817125,0.03460652853248503,-315.5989404653904,0.0,62566000,-107453752,1180915200.0
0,華新科,2492.TW,106.0,8.189067365070506e-05,63.82724662288283,0.00013269926438161224,0.02780634807883193,27.311402523738373,-0.165,9716198400,3000752128,51389224000.0
0,揚博,2493.TW,72.8,0.00021899518812112142,22.914890267253586,0.00020161963035723922,0.01767891280529707,4.092718162427723,-0.119,507100000,792575232,8331013600.0
0,普安,2495.TW,18.8,-0.00013463726883998115,26.757689966012524,-0.0001447449009204636,0.02067605634362409,30.361539860132165,-0.106,189203008,-34917752,5142758950.400001
0,卓越,2496.TW,53.5,-0.0006390709233014075,138.14514487852662,-0.0006450188521844772,0.03159398478644084,29.348783695248994,0.135,216267008,113658624,1012348400.0
0,怡利電,2497.TW,64.9,0.0001598513678315356,33.246967648962396,0.00015159865937651036,0.02417775073939295,14.056591225114781,0.193,119798000,-176216368,7969590200.000001
0,宏達電,2498.TW,45.55,-3.0402899973114354e-05,201.22179369037858,-1.0162795875958558e-05,0.027622510329239562,-49.19603883808607,0.134,-3875959040,-3669265408,37948890028.799995
0,國建,2501.TW,15.1,2.5983956952371395e-05,15.442078323695236,4.858548972867398e-05,0.02064208252169713,8.581994212168132,0.672,5825389056,3280140544,17509355033.6
0,國產,2504.TW,25.25,0.000179190362259803,12.956043911818762,0.00019289656559613513,0.02176319860256155,5.214229350038262,-0.013,2638728960,-1570050816,29716220000.0
0,國揚,2505.TW,18.05,-0.00010523320411274962,25.16066012113208,-7.225039654622975e-05,0.02649296929891367,51.30428578920693,-0.975,-2051171968,-2144436992,6859000000.0
0,太設,2506.TW,9.06,-0.00020338776805842052,10.540001211925903,-0.00018500539543053808,0.023634315735682608,-17.810926682174365,-0.14,-238168992,-47994248,3275697360.0
0,全坤建,2509.TW,14.95,-2.644437938129485e-06,13.946092198715043,1.498493159963223e-05,0.02159286847174101,-15.849703490921012,0.095,-1304067968,-1074707200,3357022500.0
0,太子,2511.TW,10.75,0.00013576646066109854,10.0011869852441,0.00015327055614558166,0.021240798304615727,18.202004982763793,-0.408,4102042880,533014112,17443701984.0
0,龍邦,2514.TW,15.8,-2.0624334336718258e-05,17.304066488764597,4.877559624687811e-05,0.020579697016282036,13.211910703473361,1.028,1446572032,311327872,5658296000.0
0,中工,2515.TW,11.55,9.735024950815106e-05,6.748563948676174,0.00010353637118055733,0.02132733617717001,16.891279607391212,0.712,-1074599936,-325610112,17681894630.4
0,新建,2516.TW,8.41,-0.0001589785579170562,7.8089686203547375,-0.00015051113404583043,0.02222518596416248,-5.4478192417372755,0.029,97606000,861169472,1902997980.0
0,冠德,2520.TW,33.35,0.00013855536732548804,18.199260800635447,0.00015624253525882125,0.0254554862936367,5.715054349513701,-0.054,2072411008,509926016,18448218966.4
0,京城,2524.TW,30.4,0.00031720080724826813,21.04297943706443,0.0003371774011036081,0.022610011807096514,11.215450399422242,-0.411,-1080219008,-1309987200,11230337843.199999
0,宏璟,2527.TW,22.6,-1.4780981721896761e-05,15.81607370159476,7.145746309708864e-06,0.023237340588180565,42.7455538847097,-0.622,-3265701888,-3661355264,5915730800.0
0,皇普,2528.TW,27.35,-0.0005326754125670748,33.49555777719211,-0.0004531863475209716,0.03411221709976217,36.73255236449815,-0.903,-447756000,-557918016,10392917731.2
0,華建,2530.TW,27.2,7.204809555042529e-05,11.392136025138965,9.400249599063632e-05,0.024629918876939667,24.27544526374307,-0.984,-2023165056,-2150598912,22847672729.6
0,宏盛,2534.TW,18.0,-0.00010382544682894131,22.538410232725845,-8.563625640844549e-05,0.02236315420078156,6.7212851000979965,-0.613,3525647872,2282413312,8514017856.0
0,宏普,2536.TW,27.4,0.00019292495779736635,22.93491489384725,0.0002031020074102186,0.021967795938481322,-21.872261277223245,0.882,-1900681984,-1592424960,9118966380.8
0,聯上發,2537.TW,7.74,-0.0009991549160869525,138.12366205296647,-0.0009304457068539323,0.029293145254078657,-612.5888540221649,-0.629,-808800000,-1064605120,2326319043.84
0,基泰,2538.TW,14.4,7.53388656006641e-05,11.922325541469903,8.348546777072308e-05,0.023244991026483676,7.410827817448079,-0.625,4568920064,2823756800,6313665484.8
0,櫻花建,2539.TW,42.3,-0.00017412743194450406,15.554786754795373,-0.00010407396713891998,0.028766399028448485,11.545320168092497,-0.871,776896000,557619264,36145435276.799995
0,愛山林,2540.TW,76.8,-0.0011138328299421729,2337.7249704872106,-0.0011045662874578947,0.03652024037368322,1101.4715974569308,0.989,-3964026880,-2815198208,30075418214.399998
0,興富發,2542.TW,41.95,0.0005324596738914947,21.337277856313946,0.0005541805888587968,0.02241065117933085,9.106256772892268,3.447,5754427904,-5898646016,77686787513.6
0,皇昌,2543.TW,15.95,0.00016671745628880986,7.062568008373468,0.0001734335955124488,0.021787943393664008,11.060104147738228,0.291,2595150080,2107717120,3787869800.0
0,皇翔,2545.TW,38.2,0.0003965783652178833,34.95786064882532,0.000409922152230277,0.023849823674855535,41.19452278840886,-0.68,-100030000,-997481600,12519477305.6
0,根基,2546.TW,73.3,0.00033692392180228455,18.072451818608275,0.00036982997829485773,0.020427322064747448,1.7294579990210333,0.407,97165000,-28178624,8848922600.0
0,日勝生,2547.TW,8.67,0.00023212329622880948,14.593146857202116,0.000238071507759205,0.024302366515540064,-85.90560546509874,0.279,-491743008,1461849984,7630423441.92
0,華固,2548.TW,90.8,0.0006247462068239055,60.618971783933944,0.0006209591765748341,0.020216671329875677,9.914884678833252,-0.838,-1202483968,-3989578752,25118821926.399998
0,潤弘,2597.TW,99.2,0.00027564373564749263,49.52600708434745,0.0002759383506045523,0.014533568509045216,4.886702491938297,-0.1,3381097984,2442966528,18347040000.0
0,益航,2601.TW,8.22,-0.00012748580590067529,17.980830616526884,-0.00010909802886604247,0.02606309293053743,-56.14756894337897,-0.131,1109181056,929008512,6779658720.000001
0,長榮,2603.TW,104.0,0.00019768192278605824,58.46043315091809,0.00022062946236570344,0.024232079057515517,1.1116639755614577,-0.615,167743995904,160240844800,220107676672.0
0,新興,2605.TW,24.1,0.0002616917460966491,22.151177226775474,0.0002674280836979242,0.02138399407789455,32.61885043887924,0.096,2154388992,-866159360,14107007878.400002
0,裕民,2606.TW,48.45,0.0003071533995140825,39.16758206207732,0.00031764333215181104,0.021120934281037732,9.66290060672091,-0.038,6232580096,-11186861056,40942963200.0
0,榮運,2607.TW,30.75,2.8928882854074926e-05,17.95882020473236,4.6179415041561015e-05,0.021627028051977245,6.090928176020985,-0.132,5370555904,5112892416,32814554016.0
0,嘉里大榮,2608.TW,37.3,9.833752146089582e-05,27.049352388409456,0.0001692264595242546,0.019702976344200835,7.339983364864831,-0.093,2540314880,575079488,17419100000.0
0,陽明,2609.TW,42.5,8.238222747919561e-05,32.992593444791616,0.00010009397309233707,0.0239738903838083,1.7325026872768505,-0.68,73298468864,50530512896,148414254080.0
0,華航,2610.TW,19.3,8.090420868936512e-05,14.255023569228884,0.00010501038111852152,0.02044749182931387,22.29660269778713,0.281,64304304128,31384502272,116216687308.8
0,志信,2611.TW,12.6,8.714380904168299e-05,9.353529810498284,0.00010716057886219576,0.019835929757855704,12.319311359874877,-0.21,38031000,-589982848,2381425200.0
0,中航,2612.TW,43.3,0.0002667503966755265,42.364735487509414,0.00028601657610358914,0.023052572903098454,13.553149935530113,-0.188,1570280960,-2248912640,8551100153.599999
0,中櫃,2613.TW,20.45,7.951399890006669e-05,13.338333158957463,8.375167798623111e-05,0.024566176799228012,33.3748180275839,-0.064,822153024,444772256,2793510900.0
0,東森,2614.TW,21.15,-0.0001730156611087764,28.0478711387375,-0.00011030686934471847,0.027625292533269105,-5.5461000094068265,-0.013,1508790016,-33185000,6350139619.2
0,萬海,2615.TW,45.2,0.000314512065436525,23.395943424521892,0.00032977331249861065,0.02336897421758395,3.723628253713976,-0.674,36332896256,-23160619008,126837974937.6
0,山隆,2616.TW,30.45,0.00014277847881121388,20.602312474158254,0.00016396408229520676,0.012569254896494547,19.282288817077163,-0.148,409440992,-814483264,4139037806.4
0,台航,2617.TW,29.15,0.0002755689133571855,23.80085345654024,0.00029244047969258333,0.021047307602788085,9.770099606913888,0.027,2281926912,-120793624,12164120566.4
0,長榮航,2618.TW,26.8,5.244431536656909e-05,16.712230055832887,7.510428868842136e-05,0.020604487131375155,7.336376920605107,0.458,79505506304,70797328384,144702312857.6
0,亞航,2630.TW,32.65,0.00017948293587968125,20.430852059560543,0.0002743145687006495,0.021165680223104055,-205.03978790679224,0.259,-841323008,-863155520,6802921611.2
0,台灣高鐵,2633.TW,30.0,9.596174887678377e-05,19.34451663893843,0.00010001876069438066,0.00960133309764875,16.27542614761086,0.847,25242077184,15159008256,168848701440.0
0,漢翔,2634.TW,49.5,0.00020142291884986453,35.01581428150931,0.00023674920996199887,0.013462830120671421,15.671661630887659,0.296,-1318400000,-1855938816,46622416896.0
0,台驊投控,2636.TW,70.6,0.00037517447908516134,35.382260224583106,0.00034082996947090163,0.01992250151094626,3.734543225082441,-0.573,125607000,-1652620288,9669446035.199999
0,宅配通,2642.TW,39.1,7.541684865387485e-05,39.527784375751374,9.373690153008375e-05,0.018128987183520847,33.24014268551543,-0.09,436364000,-8754000,3732759700.0
0,長榮航太,2645.TW,97.1,0.0008742266920851258,88.47129219114316,0.0007762595533157054,0.02178511653089546,19.021724196660415,0.23,1415715968,1295381248,36370844876.799995
0,萬企,2701.TW,12.1,0.00014654893565586237,9.759860670385144,0.00016679805674110255,0.015755932096646774,23.833955089807404,-0.079,126224000,88981000,5444612800.0
0,華園,2702.TW,19.25,0.0001449572626328952,10.561367744955213,0.0001855537540560237,0.022017845535633674,5.038982756228421,0.018,152120992,171073504,3014819500.0
0,六福,2705.TW,16.3,-0.00018981713996011517,23.633991849732876,-0.0001473214293090497,0.0219808101901565,-65.5287358012153,1.342,549080000,467077760,3118401769.6
0,第一店,2706.TW,14.55,1.8372103525812278e-05,12.676824598542977,2.2384346803083637e-05,0.016415180968695698,25.359269975527422,0.486,180243008,262647120,7274971132.8
0,晶華,2707.TW,195.0,0.000259810716748178,162.53158782182194,0.0002842800375459882,0.01830633467875864,16.378376557244934,0.534,3439696896,665072128,24843585000.0
0,遠雄來,2712.TW,34.65,0.00018834912044954423,31.56050878067966,0.00018464450964222423,0.017983080052016855,42.71521272868147,1.37,196235008,-108423000,3638250000.0
0,夏都,2722.TW,42.4,0.00014402441196838757,31.490755900497383,0.00013219516987516804,0.016264135157353893,21.025794389091658,0.257,304070016,121782496,5012273600.0
0,王品,2727.TW,231.0,-0.000170689407359742,188.10281671923886,-0.00015428305745721622,0.018381038824263837,12.798729603037412,0.527,5021726208,4118437120,18954982200.0
0,雄獅,2731.TW,112.0,0.00020493845627098122,98.05800561534933,0.00023769882590945736,0.01842399343055909,-545.8441722300742,12.013,1292882944,1120062336,10440662400.0
0,雲品,2748.TW,62.8,1.6020946756002662e-05,52.57779119151476,7.806554333746992e-05,0.016036761103970246,18.995912794948485,0.432,675360000,670776512,6517572400.0
0,八方雲集,2753.TW,171.5,0.00011355711022025959,166.43587257617727,5.646035802713716e-05,0.018804629312209574,17.99088205907516,0.046,1267282944,705541632,11378167500.0
0,彰銀,2801.TW,17.35,9.132197549819351e-06,12.426484650552856,3.0099553484146218e-05,0.01615913007453741,10.80897658638725,0.218,-104173355008,0,188391512217.6
0,京城銀,2809.TW,38.35,0.00022274524465959545,19.93625804649684,0.0002477217010881561,0.018608937108768733,5.98271232001818,0.633,-15793263616,0,42615668659.200005
0,台中銀,2812.TW,14.9,6.617337601587014e-05,7.404351271371967,9.771359135442547e-05,0.015423970542572307,6.503057361532487,0.093,-17595113472,0,77868893337.6
0,旺旺保,2816.TW,32.6,-0.0005999434246340441,379.0183530327756,-0.0005876320504005838,0.022202002660465972,297.2230899528828,0.418,868476992,-409471264,7289620800.0
0,華票,2820.TW,14.45,8.387668945563162e-06,12.053482681965729,2.7288830113857414e-05,0.012373923580287109,13.395541171475482,0.476,3388179968,0,19405772000.0
0,台產,2832.TW,23.15,0.00019854711447448312,17.98656957203415,0.00021382618389071903,0.012574523908451601,7.831832020635529,0.146,786100992,3347016448,8384929999.999999
0,臺企銀,2834.TW,13.05,-5.657425681935484e-06,7.381966477461187,2.7537737556110124e-05,0.016131743135542453,5.023209711938961,0.224,-85598920704,0,107302453632.0
0,高雄銀,2836.TW,11.85,7.494243893394487e-05,8.674795802731266,0.00010388179535540139,0.01514752891943115,13.358440274629846,0.071,-14469380096,0,14626455379.199999
0,聯邦銀,2838.TW,13.35,0.00012302459747879217,6.683192108166874,0.0001565381459714535,0.01442673606591936,5.873364138270372,0.286,-45732646912,0,50379562713.6
0,遠東銀,2845.TW,11.6,9.723271310238955e-05,8.518924712207538,0.00012158867930944134,0.01639375283421188,8.279675252154115,0.122,-50539171840,0,47205967257.6
0,安泰銀,2849.TW,14.2,-5.8621055064889565e-05,15.350075046005522,-2.3929622432256003e-05,0.019795028779572718,-1534.5561925232075,0.17,-3082181888,0,27798061772.8
0,新產,2850.TW,63.9,0.0004097467887362336,22.31550344523475,0.00037488240599956057,0.016224391609982396,3.1781473202202966,0.13,1285305984,2190908416,20190036211.2
0,中再保,2851.TW,22.45,0.00017777688099721397,14.120263581160442,0.00018491019174738437,0.013361458985271893,8.678044031564564,-0.065,-5780212224,-3898780672,17968732870.399998
0,第一保,2852.TW,16.85,0.0002908163714613777,12.626471477566978,0.00025499132584868217,0.015921997213942423,6.837031034086034,0.108,276864000,767274240,5074613400.0
0,統一證,2855.TW,17.95,3.6556526336175856e-05,13.553637897133788,7.576492101779613e-05,0.016415167745210145,7.839523980552652,0.646,-24115079168,0,26132148787.2
0,三商壽,2867.TW,5.06,-0.00027212784723096945,10.563268856565529,-0.0002691608749075221,0.01198079496400248,-3.4013195828497316,0.925,-49349050368,-60198576128,23273468866.559998
0,華南金,2880.TW,20.75,0.0002366816811203661,12.901644185590373,0.00022754497063011994,0.01396883439216349,8.915535189084574,0.159,-32984948736,0,283086020352.0
0,富邦金,2881.TW,61.2,0.00016318252155436366,32.87689829554129,0.00017687899324228114,0.01618032870071269,25.34003638088613,0.568,-127506202624,-623047213056,796518003916.8
0,國泰金,2882.TW,45.1,-6.778251630146471e-05,42.70518642998134,-6.0971380724818875e-05,0.017268794197209954,38.44410324222699,0.42,303825518592,-280236228608,661580937318.4
0,開發金,2883.TW,11.8,1.950308351593267e-05,10.126812895191021,1.7126660744106247e-05,0.016403719025350642,13.154514550368532,-0.472,10938993664,0,194683479244.80002
0,玉山金,2884.TW,24.25,0.00036752590310102046,10.859156711936928,0.00036186699140538516,0.014682659307253812,8.64771038698583,0.301,-144936468480,0,379417936640.0
0,元大金,2885.TW,25.0,-2.3169661854518187e-05,14.535278202256197,9.283744557820025e-06,0.017456018638297918,7.415110331577904,0.325,-34066651136,-141358432256,317227494400.0
0,兆豐金,2886.TW,38.15,0.0001707688564733723,21.48925921527526,0.000179760132914693,0.015982484628314742,10.40043861374097,0.224,31524931584,0,536057108428.8
0,台新金,2887.TW,17.9,0.00023722730158794454,9.385474459327275,0.00023005122477464876,0.016212947180819014,6.8671255649152,0.241,-243855654912,0,223340090572.8
0,新光金,2888.TW,8.93,-2.6337176543449766e-05,11.278723680532527,-2.428734500904751e-05,0.018879745619919744,-23.992451314989086,0.61,-26090248192,930395062272,138304264570.88
0,國票金,2889.TW,11.7,0.00012969984078917208,8.130471568702982,0.00014817700738907198,0.012842702938347595,16.615937433498726,0.162,-13859973120,0,40334345625.6
0,永豐金,2890.TW,18.45,4.618049568644026e-05,9.755438673919546,5.09692160588419e-05,0.016974099823124096,6.596423414559816,0.199,-220015968256,0,228344577638.4
0,中信金,2891.TW,24.95,0.00019630444055269367,15.8462636931587,0.00020401283164208332,0.01627683916574462,8.628080437968572,0.969,7888421888,329279766528,488610835968.0
0,第一金,2892.TW,26.45,0.00014587009093488428,15.043354060584354,0.00015541829295053137,0.013327032895667418,8.710991944599899,0.031,-242996412416,0,360251647539.2
0,王道銀行,2897.TW,9.54,3.2253629121315947e-05,6.792888332296759,3.7912470171739316e-05,0.011406778104436018,3.817960869685587,0.22,-24239239168,0,26058224563.199997
0,欣欣,2901.TW,27.1,-1.1815954130668087e-06,24.195760926749273,1.867788592771602e-05,0.016493716577428836,89.6243152724408,0.142,48700000,47915376,1979473321.6000001
0,遠百,2903.TW,23.95,0.0002081280795263033,19.295970642803063,0.0002175014511483866,0.020525209795324788,9.290201100215247,0.155,13826496512,10318133248,33739083116.8
0,匯僑,2904.TW,18.8,-0.0001921216619206927,19.359552628123456,-0.00017201194808152774,0.020509200631072897,13.886903826207933,-0.163,257172000,-121013000,1463279200.0
0,三商,2905.TW,12.6,-1.2223015050495162e-05,13.140072678019964,-1.2921325626270275e-05,0.019583324817138665,-2.9524301867563265,0.466,-47375069184,-34962927616,13530384000.0
0,高林,2906.TW,16.1,8.819300104953801e-05,11.272151092102057,0.00011429999461380405,0.014579253989823444,25.076756990246743,-0.269,695652992,99033128,3366687228.8
0,特力,2908.TW,20.1,9.896220673014292e-05,19.03304418272035,0.0001254651549008751,0.014340934759242616,31.22850209837854,-0.101,564569024,187175632,9961198521.6
0,統領,2910.TW,27.35,-5.7301085963349075e-05,29.065989474766937,-6.241530863439532e-05,0.023414566881835724,30.5755355144518,0.572,421729984,413192000,4797272268.8
0,麗嬰房,2911.TW,6.1,-2.6834280976019433e-06,14.849205612524857,2.6267914891868818e-05,0.020637939103407155,-4.744420611713558,0.082,43665000,108218752,1187535800.0
0,統一超,2912.TW,259.5,0.0002706290007691274,157.59962372159023,0.0002638981372273931,0.01622271834135474,16.40049370182302,0.091,33445931008,15380841472,269781381696.0
0,農林,2913.TW,20.2,-0.0003253942186770049,20.859198074340817,-0.0002981134330606754,0.023942996883211092,-9.448395049059888,0.133,-80445000,-176868624,15958000000.0
0,潤泰全,2915.TW,58.2,0.00016775826390406676,53.145866588680256,0.00018113862232981757,0.01871689091491165,10.154042706845326,-0.164,-428183008,-1857555712,62141885068.8
0,三商家購,2945.TW,39.15,-0.0008777523909564733,77.18626145811982,-0.000881992155300067,0.016517952096184917,70.93703463658753,-0.047,617340992,524490880,2642625000.0
0,歐格,3002.TW,13.15,-3.2245242245473654e-05,13.621901797516617,-2.9085980468857498e-05,0.018865471541434704,104.75095586807483,-0.184,14553000,22295750,1315000000.0
0,健和興,3003.TW,70.0,0.0003496764424622202,34.52388611908877,0.00034721499418780444,0.02098120165727364,8.034953592230707,-0.13,1289571968,1308772864,10895850560.0
0,豐達科,3004.TW,83.1,-0.00025791791638759236,66.86189635108222,-0.00024307671896467553,0.027470055512501132,14.257471470943598,0.434,240384992,34566624,4430410020.0
0,神基,3005.TW,76.6,0.00018607172038004959,28.463133104952522,0.00018315840128832716,0.022082274802254366,4.87168018097319,0.152,6648305152,4990965248,46597160025.6
0,晶豪科,3006.TW,92.3,-7.58406560762619e-05,51.861458240141765,-4.4274794273545653e-05,0.028543564297973906,-10.948284700575169,-0.399,-2651097088,-6303552000,25148244076.8
0,大立光,3008.TW,2025.0,0.0005607557011374355,1670.1096090674982,0.0005534522923958676,0.026826390278772254,11.844043827842594,-0.153,26666915840,9378784256,270272700000.0
0,華立,3010.TW,93.0,0.00020797078834411143,51.687118178055286,0.00023513671658497394,0.014941197228160789,6.541349773142014,-0.118,4653707776,2572747008,21949674000.0
0,今皓,3011.TW,35.9,0.00018438931498051107,11.357584533168493,0.0001955585199962412,0.025035329086002065,-126.67526171556037,-0.193,-18318000,-51865248,4046612100.0
0,晟銘電,3013.TW,41.55,0.00022330916756999254,17.637522051286478,0.00023528601965891043,0.022976450408828952,13.407859217087104,0.017,1178788992,490791872,8141099582.4
0,聯陽,3014.TW,161.0,0.00033544354313050454,54.24873063080279,0.0003296836614766222,0.023910449163373405,6.8456583237009125,0.247,3082873088,501441504,25933880000.0
0,全漢,3015.TW,48.65,0.00019893253323106087,31.192389370638388,0.00019190802644764525,0.017661173205205966,8.928577209095621,-0.044,1619715968,1498520960,9110296300.0
