,symbol,name,foreign_invest,foreign_proprietor,invest_trust,proprietor,total
877,00770,國泰北美科技    ,"-7,000",0,0,"1,000","-6,000"
878,6192,巨路            ,"-14,000",0,0,"8,000","-6,000"
879,2891B,中信金乙特      ,0,0,0,"-6,000","-6,000"
880,2929,淘帝-KY         ,"-9,000",0,0,"3,000","-6,000"
881,5546,永固-KY         ,"9,000",0,0,"-16,000","-7,000"
882,6754,匯僑設計        ,"-5,000",0,0,"-2,000","-7,000"
883,6504,南六            ,"-7,000",0,0,0,"-7,000"
884,1731,美吾華          ,"-7,000",0,0,0,"-7,000"
885,01002T,土銀國泰R1      ,"-7,151",0,0,0,"-7,151"
886,00678,群益那斯達克生技,0,0,0,"-7,992","-7,992"
887,4540,全球傳動        ,"-8,000",0,0,0,"-8,000"
888,8429,金麗-KY         ,"-8,000",0,0,0,"-8,000"
889,00709,富邦歐洲        ,0,0,0,"-9,000","-9,000"
890,2440,太空梭          ,"-9,000",0,0,0,"-9,000"
891,8476,台境            ,"-9,195",0,0,6,"-9,189"
892,6657,華安            ,"-10,000",0,0,0,"-10,000"
893,4560,強信-KY         ,"-10,000",0,0,0,"-10,000"
894,00771,元大US高息特別股,0,0,0,"-10,018","-10,018"
895,3130,一零四          ,"-6,999",0,0,"-3,261","-10,260"
896,00653L,富邦印度正2     ,"-23,000",0,0,"12,145","-10,855"
897,6592B,和潤企業乙特    ,"-1,000",0,0,"-10,000","-11,000"
898,6136,富爾特          ,"-11,000",0,0,0,"-11,000"
899,8201,無敵            ,"-11,000",0,0,0,"-11,000"
900,1598,岱宇            ,"-12,000",0,0,81,"-11,919"
901,6165,浪凡            ,"-15,000",0,0,"2,000","-13,000"
902,2431,聯昌            ,"-11,000",0,0,"-2,000","-13,000"
903,6477,安集            ,"-14,000",0,0,307,"-13,693"
904,5269,祥碩            ,"137,242",0,"-147,401","-4,240","-14,399"
905,9943,好樂迪          ,"-15,000",0,0,0,"-15,000"
906,6196,帆宣            ,"-43,164",0,0,"26,215","-16,949"
907,6579,研揚            ,"-55,000",0,0,"38,015","-16,985"
908,2419,仲琦            ,"-21,400",0,0,"4,122","-17,278"
909,1528,恩德            ,"-19,950",0,0,"2,661","-17,289"
910,5484,慧友            ,"-18,000",0,0,0,"-18,000"
911,1710,東聯            ,"-18,000",0,0,0,"-18,000"
912,2328,廣宇            ,"-43,000",0,0,"24,907","-18,093"
913,00711B,復華彭博新興債  ,"1,000",0,0,"-19,504","-18,504"
914,9941,裕融            ,"47,713",0,"-1,235","-65,000","-18,522"
915,2489,瑞軒            ,"-19,201",0,0,0,"-19,201"
916,6271,同欣電          ,"-5,950",0,911,"-14,884","-19,923"
917,8072,陞泰            ,"-20,000",0,0,0,"-20,000"
918,1732,毛寶            ,"-20,000",0,0,0,"-20,000"
919,3031,佰鴻            ,"-21,000",0,0,0,"-21,000"
920,00702,國泰標普低波高息,"-114,000",0,0,"93,000","-21,000"
921,02001R,富邦蘋果反一N   ,0,0,0,"-22,000","-22,000"
922,2911,麗嬰房          ,"-24,000",0,0,"2,000","-22,000"
923,2881B,富邦金乙特      ,"-14,000",0,0,"-9,000","-23,000"
924,2459,敦吉            ,"-23,000",0,0,-60,"-23,060"
925,6756,威鋒電子        ,"-24,000",0,0,1,"-23,999"
926,1786,科妍            ,"-25,000",0,0,262,"-24,738"
927,3002,歐格            ,"-23,000",0,0,"-3,000","-26,000"
928,3312,弘憶股          ,"-28,000",0,0,-168,"-28,168"
929,006206,元大上證50      ,"50,000",0,0,"-78,513","-28,513"
930,2362,藍天            ,"-29,000",0,0,0,"-29,000"
931,2258,鴻華先進-創     ,"-29,000",0,0,0,"-29,000"
932,3138,耀登            ,"-24,000",0,0,"-6,000","-30,000"
933,2472,立隆電          ,"-31,000",0,0,0,"-31,000"
934,1432,大魯閣          ,"-29,001",0,0,"-3,000","-32,001"
935,00638R,元大滬深300反1  ,"-117,000",0,0,"84,898","-32,102"
936,6753,龍德造船        ,"5,000",0,0,"-37,173","-32,173"
937,2537,聯上發          ,"-31,000",0,0,"-2,000","-33,000"
938,2375,凱美            ,"-33,000",0,0,-191,"-33,191"
939,1783,和康生          ,"40,550",0,"-73,000","-1,131","-33,581"
940,3094,聯傑            ,"-34,000",0,0,219,"-33,781"
941,6552,易華電          ,"-34,000",0,0,0,"-34,000"
942,3050,鈺德            ,"-35,000",0,0,0,"-35,000"
943,1473,台南            ,"-36,000",0,0,8,"-35,992"
944,3027,盛達            ,"-35,000",0,0,"-1,000","-36,000"
945,2443,昶虹            ,"-36,000",0,0,0,"-36,000"
946,00643,群益深証中小    ,"22,000",0,0,"-59,049","-37,049"
947,4739,康普            ,"-46,000",0,0,"8,000","-38,000"
948,4999,鑫禾            ,"-39,000",0,0,231,"-38,769"
949,6706,惠特            ,"-39,000",0,0,0,"-39,000"
950,4930,燦星網          ,"-45,000",0,0,"4,000","-41,000"
951,3052,夆典            ,"-42,000",0,0,0,"-42,000"
952,1612,宏泰            ,"-42,000",0,0,-50,"-42,050"
953,00646,元大S&P500      ,"63,100",0,0,"-106,491","-43,391"
954,1467,南緯            ,"-44,000",0,0,0,"-44,000"
955,2231,為升            ,"-42,000",0,0,"-2,674","-44,674"
956,4532,瑞智            ,"-48,000",0,0,"2,000","-46,000"
957,00634R,富邦上証反1     ,"-226,000",0,0,"179,989","-46,011"
958,2534,宏盛            ,"-49,100",0,0,"3,001","-46,099"
959,1736,喬山            ,"-45,000",0,0,"-4,694","-49,694"
960,5234,達興材料        ,"-51,000",0,0,"1,000","-50,000"
961,3036A,文曄甲特        ,"-50,000",0,0,0,"-50,000"
962,8131,福懋科          ,"-44,000",0,"-8,000",0,"-52,000"
963,2364,倫飛            ,"-52,000",0,0,0,"-52,000"
964,3622,洋華            ,"-51,000",0,0,"-1,658","-52,658"
965,2520,冠德            ,"31,000",0,0,"-84,000","-53,000"
966,4720,德淵            ,"-33,100",0,0,"-20,000","-53,100"
967,3189,景碩            ,"228,048",0,"-182,132","-99,914","-53,998"
968,2465,麗臺            ,"-55,045",0,0,"1,000","-54,045"
969,00689R,國泰20年美債反1 ,0,0,0,"-55,000","-55,000"
970,3010,華立            ,"-27,000",0,0,"-28,001","-55,001"
971,6605,帝寶            ,"-32,000",0,0,"-23,105","-55,105"
972,5215,科嘉-KY         ,"-56,000",0,0,0,"-56,000"
973,8213,志超            ,"-56,000",0,"-1,000",11,"-56,989"
974,5306,桂盟            ,"-162,885",0,0,"105,000","-57,885"
975,6277,宏正            ,"-58,000",0,0,0,"-58,000"
976,2444,兆勁            ,"-59,000",0,0,0,"-59,000"
977,6861,睿生光電        ,"-61,000",0,0,"-1,000","-62,000"
978,00735,國泰臺韓科技    ,"-21,000",0,0,"-42,000","-63,000"
979,3038,全台            ,"-63,000",0,0,-198,"-63,198"
980,5222,全訊            ,"-66,817",0,0,"1,000","-65,817"
981,00639,富邦深100       ,"38,000",0,0,"-104,187","-66,187"
982,2243,宏旭-KY         ,"-69,000",0,0,"2,000","-67,000"
983,2497,怡利電          ,"-67,000",0,0,-44,"-67,044"
984,3563,牧德            ,"-46,975",0,0,"-21,171","-68,146"
985,9938,百和            ,"-64,000",0,0,"-6,663","-70,663"
986,1463,強盛            ,"-71,000",0,0,0,"-71,000"
987,2236,百達-KY         ,"-72,000",0,0,0,"-72,000"
988,00916,國泰全球品牌50  ,"-631,000",0,0,"558,720","-72,280"
989,4552,力達-KY         ,"-73,000",0,0,0,"-73,000"
990,2390,云辰            ,"-54,000",0,0,"-19,000","-73,000"
991,1589,永冠-KY         ,"-74,000",0,0,469,"-73,531"
992,00666R,富邦恒生國企反1 ,0,0,0,"-74,710","-74,710"
993,3416,融程電          ,"-76,000",0,0,0,"-76,000"
994,4119,旭富            ,"-78,000",0,0,-198,"-78,198"
995,3437,榮創            ,"-55,000",0,0,"-24,000","-79,000"
996,5284,jpp-KY          ,"-80,000",0,0,0,"-80,000"
997,5519,隆大            ,"-83,000",0,0,0,"-83,000"
998,3673,TPK-KY          ,"-51,000",0,0,"-32,000","-83,000"
999,2427,三商電          ,"-83,000",0,0,0,"-83,000"
1000,6209,今國光          ,"-84,000",0,0,0,"-84,000"
1001,6830,汎銓            ,"-59,000",0,"-10,000","-15,020","-84,020"
1002,2707,晶華            ,"-109,997",0,0,"25,421","-84,576"
1003,8016,矽創            ,"-38,000",0,"-4,812","-47,000","-89,812"
1004,3308,聯德            ,"-90,000",0,0,0,"-90,000"
1005,8271,宇瞻            ,"-91,000",0,0,0,"-91,000"
1006,9802,鈺齊-KY         ,"-74,454",0,0,"-21,036","-95,490"
1007,8222,寶一            ,"-102,000",0,0,-601,"-102,601"
1008,5244,弘凱            ,"-103,000",0,0,0,"-103,000"
1009,020034,元大IC設計N     ,0,0,0,"-103,000","-103,000"
1010,8081,致新            ,"-91,000",0,"-1,000","-14,999","-106,999"
1011,00674R,期元大S&P黃金反1,"-95,000",0,0,"-13,000","-108,000"
1012,2476,鉅祥            ,"-106,000",0,0,"-6,148","-112,148"
1013,4572,駐龍            ,"-111,000",0,0,"-2,000","-113,000"
1014,006207,復華滬深        ,"-151,000",0,0,"37,872","-113,128"
1015,2723,美食-KY         ,"-119,000",0,"10,000","-5,087","-114,087"
1016,3090,日電貿          ,"-107,000",0,0,"-8,012","-115,012"
1017,1503,士電            ,"-119,068",0,-761,"3,440","-116,389"
1018,6142,友勁            ,"-117,000",0,0,0,"-117,000"
1019,00648R,元大S&P500反1   ,"11,000",0,0,"-131,000","-120,000"
1020,1720,生達            ,"-115,000",0,0,"-11,000","-126,000"
1021,6799,來頡            ,"-2,000",0,"-115,000","-10,000","-127,000"
1022,4919,新唐            ,"92,000",0,"-140,000","-84,569","-132,569"
1023,1342,八貫            ,"-138,000",0,0,"5,001","-132,999"
1024,1907,永豐餘          ,"133,000",0,"-1,000","-267,109","-135,109"
1025,2206,三陽工業        ,"-194,000",0,"-3,245","61,314","-135,931"
1026,4952,凌通            ,"-137,000",0,0,"-1,391","-138,391"
1027,020039,元大加權N       ,"2,000",0,0,"-147,000","-145,000"
1028,6412,群電            ,"-229,800",0,"72,000","10,096","-147,704"
1029,6719,力智            ,"-261,975",0,0,"111,377","-150,598"
1030,00683L,期元大美元指正2 ,"143,000",0,0,"-297,082","-154,082"
1031,00655L,國泰中國A50正2  ,"776,000",0,0,"-931,135","-155,135"
1032,4994,傳奇            ,"-162,000",0,0,"-1,000","-163,000"
1033,2342,茂矽            ,"-167,000",0,0,0,"-167,000"
1034,6205,詮欣            ,"-169,000",0,0,0,"-169,000"
1035,3346,麗清            ,"-176,930",0,0,"1,000","-175,930"
1036,1560,中砂            ,"-114,000",0,"2,000","-65,215","-177,215"
1037,00706L,期元大S&P日圓正2,"-28,000",0,0,"-150,079","-178,079"
1038,8033,雷虎            ,"-181,000",0,0,-748,"-181,748"
1039,3055,蔚華科          ,"-182,000",0,0,0,"-182,000"
1040,2392,正崴            ,"-165,179",0,0,"-19,000","-184,179"
1041,006205,富邦上証        ,"50,000",0,0,"-241,320","-191,320"
1042,6558,興能高          ,"-195,000",0,0,"3,337","-191,663"
1043,3356,奇偶            ,"-194,000",0,0,335,"-193,665"
1044,4934,太極            ,"-198,000",0,0,-680,"-198,680"
1045,00636,國泰中國A50     ,"-31,000",0,0,"-170,044","-201,044"
1046,6757,台灣虎航-創     ,"44,000",0,0,"-250,000","-206,000"
1047,2345,智邦            ,"-11,637",0,"66,833","-261,270","-206,074"
1048,3617,碩天            ,"-184,595",0,0,"-23,154","-207,749"
1049,8028,昇陽半導體      ,"-262,188",0,0,"50,226","-211,962"
1050,00710B,復華彭博非投等債,"-380,400",0,0,"167,694","-212,706"
1051,3011,今皓            ,"-213,000",0,0,0,"-213,000"
1052,1319,東陽            ,"-171,000",0,"-45,764",-440,"-217,204"
1053,00930,永豐ESG低碳高息 ,"-264,000",0,0,"44,418","-219,582"
1054,9921,巨大            ,"-221,560",0,"-4,000","4,724","-220,836"
1055,9958,世紀鋼          ,"-206,000",0,0,"-17,046","-223,046"
1056,3023,信邦            ,"-226,998",0,"-12,465","15,115","-224,348"
1057,8996,高力            ,"-451,000",0,"202,000","24,299","-224,701"
1058,3454,晶睿            ,"-223,000",0,"-7,000","-3,898","-233,898"
1059,3661,世芯-KY         ,"-254,964",0,"3,721","2,910","-248,333"
1060,2722,夏都            ,"-249,000",0,0,0,"-249,000"
1061,6278,台表科          ,"-259,000",0,0,"9,092","-249,908"
1062,3704,合勤控          ,"-161,000",0,0,"-90,000","-251,000"
1063,8210,勤誠            ,"-427,000",0,"76,000","97,253","-253,747"
1064,2305,全友            ,"-256,000",0,0,"2,000","-254,000"
1065,6257,矽格            ,"-305,000",0,"-10,857","57,881","-257,976"
1066,6202,盛群            ,"-234,000",0,"-11,268","-14,000","-259,268"
1067,2607,榮運            ,"-120,000",0,"-33,000","-119,743","-272,743"
1068,2482,連宇            ,"-284,000",0,0,"6,000","-278,000"
1069,1762,中化生          ,"-283,000",0,0,-164,"-283,164"
1070,5388,中磊            ,"-40,000",0,0,"-253,000","-293,000"
1071,00686R,群益臺灣加權反1 ,0,0,0,"-293,100","-293,100"
1072,2417,圓剛            ,"-296,000",0,0,0,"-296,000"
1073,6442,光聖            ,"-297,000",0,0,392,"-296,608"
1074,00904,新光臺灣半導體30,"114,000",0,0,"-411,220","-297,220"
1075,6216,居易            ,"-299,000",0,0,-585,"-299,585"
1076,5225,東科-KY         ,"-304,000",0,0,-90,"-304,090"
1077,2368,金像電          ,"-296,920",0,"69,000","-81,898","-309,818"
1078,00650L,復華香港正2     ,"493,000",0,0,"-804,321","-311,321"
1079,6414,樺漢            ,"-160,000",0,"-59,000","-99,594","-318,594"
1080,3504,揚明光          ,"-377,000",0,0,"53,117","-323,883"
1081,2484,希華            ,"-333,000",0,0,0,"-333,000"
1082,3149,正達            ,"-342,000",0,0,"5,000","-337,000"
1083,6288,聯嘉            ,"-338,000",0,0,214,"-337,786"
1084,2727,王品            ,"-321,737",0,0,"-16,544","-338,281"
1085,5706,鳳凰            ,"-404,000",0,0,"65,233","-338,767"
1086,6282,康舒            ,"-4,000,882",0,"3,778,000","-141,051","-363,933"
1087,2360,致茂            ,"186,646",0,"-555,171",573,"-367,952"
1088,6235,華孚            ,"-478,000",0,"-1,000","102,368","-376,632"
1089,1477,聚陽            ,"-254,350",0,"-19,000","-110,051","-383,401"
1090,2492,華新科          ,"-423,300",0,"-45,000","78,722","-389,578"
1091,6456,GIS-KY          ,"-395,000",0,0,"-3,660","-398,660"
1092,2913,農林            ,"-438,000",0,0,"14,274","-423,726"
1093,6120,達運            ,"-423,000",0,0,"-1,000","-424,000"
1094,2388,威盛            ,"-467,000",0,0,"21,253","-445,747"
1095,3665,貿聯-KY         ,"-8,700",0,"-504,000","61,805","-450,895"
1096,4961,天鈺            ,"-404,937",0,"-26,055","-20,876","-451,868"
1097,2731,雄獅            ,"47,020",0,"-490,000","-21,059","-464,039"
1098,3515,華擎            ,"-480,000",0,0,"6,875","-473,125"
1099,8261,富鼎            ,"-521,000",0,0,"34,746","-486,254"
1100,00733,富邦臺灣中小    ,"-130,000",0,0,"-360,733","-490,733"
1101,3017,奇鋐            ,"-707,645",0,"87,000","123,952","-496,693"
1102,3257,虹冠電          ,"-509,000",0,0,"1,000","-508,000"
1103,3653,健策            ,"-385,800",0,"-87,000","-56,922","-529,722"
1104,00651R,復華香港反1     ,0,0,0,"-542,825","-542,825"
1105,5469,瀚宇博          ,"-232,557",0,"-288,000","-31,021","-551,578"
1106,5607,遠雄港          ,"-554,818",0,0,"-7,000","-561,818"
1107,2006,東和鋼鐵        ,"-434,250",0,"-33,000","-105,823","-573,073"
1108,9105,泰金寶-DR       ,"-292,000",0,0,"-300,000","-592,000"
1109,2606,裕民            ,"-470,000",0,"-55,034","-68,558","-593,592"
1110,3036,文曄            ,"-550,983",0,"78,000","-123,936","-596,919"
1111,2393,億光            ,"-724,000",0,0,"83,000","-641,000"
1112,3450,聯鈞            ,"-463,000",0,0,"-192,929","-655,929"
1113,5533,皇鼎            ,"-632,000",0,0,"-26,000","-658,000"
1114,00688L,國泰20年美債正2 ,"-591,000",0,0,"-71,789","-662,789"
1115,2542,興富發          ,"-400,000",0,"-2,000","-269,000","-671,000"
1116,6168,宏齊            ,"-685,000",0,0,90,"-684,910"
1117,6695,芯鼎            ,"-698,000",0,0,"-1,000","-699,000"
1118,00757,統一FANG+       ,"-343,449",0,0,"-364,949","-708,398"
1119,2605,新興            ,"-767,000",0,0,"57,725","-709,275"
1120,2314,台揚            ,"-711,000",0,0,0,"-711,000"
1121,8112,至上            ,"-383,945",0,"-399,000","26,000","-756,945"
1122,6117,迎廣            ,"-758,000",0,0,0,"-758,000"
1123,2609,陽明            ,"-678,573",0,"3,000","-108,000","-783,573"
1124,4967,十銓            ,"-786,000",0,0,337,"-785,663"
1125,00633L,富邦上証正2     ,"-62,000",0,0,"-724,192","-786,192"
1126,2371,大同            ,"-868,000",0,"-8,053","68,271","-807,782"
1127,3532,台勝科          ,"-835,900",0,"-13,000","30,965","-817,935"
1128,2332,友訊            ,"-1,047,000",0,0,"224,785","-822,215"
1129,3035,智原            ,"-369,000",0,"-48,107","-427,142","-844,249"
1130,3044,健鼎            ,"92,030",0,"-764,500","-200,208","-872,678"
1131,4763,材料-KY         ,"48,620",0,"-906,746","-18,045","-876,171"
1132,6191,精成科          ,"-469,549",0,"-381,000","-30,277","-880,826"
1133,2748,雲品            ,"-1,004,000",0,"51,000","54,411","-898,589"
1134,6176,瑞儀            ,"-613,700",0,"-240,607","-50,299","-904,606"
1135,6197,佳必琪          ,"-871,000",0,0,"-40,544","-911,544"
1136,00662,富邦NASDAQ      ,"-1,014,100",0,0,"6,701","-1,007,399"
1137,6806,森崴能源        ,"-1,064,480",0,0,"27,502","-1,036,978"
1138,3032,偉訓            ,"-1,086,000",0,0,"15,374","-1,070,626"
1139,6531,愛普*           ,"-1,138,080",0,"20,933","14,649","-1,102,498"
1140,1795,美時            ,"-732,000",0,"-490,000","65,759","-1,156,241"
1141,2915,潤泰全          ,"-1,057,000",0,"-12,000","-172,282","-1,241,282"
1142,9945,潤泰新          ,"-1,384,000",0,0,"142,436","-1,241,564"
1143,3006,晶豪科          ,"-1,117,000",0,0,"-153,950","-1,270,950"
1144,3013,晟銘電          ,"-1,173,000",0,0,"-107,609","-1,280,609"
1145,1522,堤維西          ,"-1,354,000",0,0,"-32,722","-1,386,722"
1146,2436,偉詮電          ,"-1,226,000",0,0,"-315,300","-1,541,300"
1147,2421,建準            ,"-1,500,300",0,0,"-100,808","-1,601,108"
1148,2486,一詮            ,"-1,573,000",0,0,"-33,104","-1,606,104"
1149,2462,良得電          ,"-1,675,000",0,0,"32,000","-1,643,000"
1150,2383,台光電          ,"-1,776,286",0,"5,000","103,201","-1,668,085"
1151,4915,致伸            ,"-1,358,500",0,"-309,425","-3,628","-1,671,553"
1152,00669R,國泰美國道瓊反1 ,0,0,0,"-1,780,859","-1,780,859"
1153,5258,虹堡            ,"-1,688,000",0,"24,000","-139,842","-1,803,842"
1154,1524,耿鼎            ,"-1,758,900",0,0,"-62,000","-1,820,900"
1155,2329,華泰            ,"-1,738,000",0,0,"-88,245","-1,826,245"
1156,2337,旺宏            ,"-1,234,977",0,"-548,914","-169,000","-1,952,891"
1157,2303,聯電            ,"3,953,292",0,"-4,088,412","-1,877,996","-2,013,116"
1158,4906,正文            ,"-1,666,000",0,"-20,880","-328,893","-2,015,773"
1159,2634,漢翔            ,"-1,903,000",0,0,"-123,165","-2,026,165"
1160,2615,萬海            ,"-2,030,450",0,"-11,000","-2,008","-2,043,458"
1161,3715,定穎投控        ,"-1,790,251",0,0,"-258,692","-2,048,943"
1162,2402,毅嘉            ,"-1,906,000",0,0,"-224,605","-2,130,605"
1163,00664R,國泰臺灣加權反1 ,"412,000",0,0,"-2,781,000","-2,369,000"
1164,3041,揚智            ,"-2,335,975",0,0,"-80,000","-2,415,975"
1165,2449,京元電子        ,"-1,101,484",0,"-986,000","-334,440","-2,421,924"
1166,2603,長榮            ,"-2,790,454",0,"14,000","315,579","-2,460,875"
1167,00882,中信中國高股息  ,"-173,000",0,0,"-2,770,396","-2,943,396"
1168,2352,佳世達          ,"-3,744,000",0,"-381,883","-216,626","-4,342,509"
1169,3059,華晶科          ,"-4,469,000",0,"-4,000","67,157","-4,405,843"
1170,1504,東元            ,"-4,704,000",0,"-2,279","-54,147","-4,760,426"
1171,00885,富邦越南        ,"-6,799,000",0,0,"216,299","-6,582,701"
1172,00676R,富邦臺灣加權反1 ,"10,136,000",0,0,"-17,076,504","-6,940,504"
1173,00935,野村臺灣新科技50,"583,000",0,0,"-8,197,110","-7,614,110"
1174,00919,群益台灣精選高息,"-2,101",0,0,"-7,697,556","-7,699,657"
1175,00934,中信成長高股息  ,"-3,347,000",0,0,"-5,349,346","-8,696,346"
1176,00712,復華富時不動產  ,"-9,866,000",0,0,"268,766","-9,597,234"
1177,00673R,期元大S&P原油反1,"-887,000",0,0,"-8,830,000","-9,717,000"
1178,2618,長榮航          ,"1,481,292",0,"-9,520,000","-6,116,623","-14,155,331"
1179,00680L,元大美債20正2   ,"-6,479,000",0,0,"-9,705,091","-16,184,091"
1180,00632R,元大台灣50反1   ,"26,643,000",0,0,"-57,099,086","-30,456,086"
