,symbol,name,foreign_invest,foreign_proprietor,invest_trust,proprietor,total
892,3037,欣興            ,"-1,951,382",0,"1,885,500","39,291","-26,591"
893,00638R,元大滬深300反1  ,0,0,0,"-27,000","-27,000"
894,6526,達發            ,"-32,000",0,"5,000",0,"-27,000"
895,6672,騰輝電子-KY     ,"-28,000",0,0,0,"-28,000"
896,6120,達運            ,"-30,000",0,0,"1,149","-28,851"
897,2444,兆勁            ,"-29,000",0,0,0,"-29,000"
898,2912,統一超          ,"-31,055",0,0,"1,848","-29,207"
899,4104,佳醫            ,"-30,065",0,0,426,"-29,639"
900,00641R,富邦日本反1     ,0,0,0,"-31,003","-31,003"
901,6415,矽力*-KY        ,"7,710",0,"46,255","-86,225","-32,260"
902,2535,達欣工          ,"-87,600",0,0,"55,000","-32,600"
903,9914,美利達          ,"-39,000",0,0,"6,211","-32,789"
904,1589,永冠-KY         ,"-33,000",0,0,-44,"-33,044"
905,00675L,富邦臺灣加權正2 ,"30,000",0,0,"-63,146","-33,146"
906,00916,國泰全球品牌50  ,"-264,000",0,0,"230,428","-33,572"
907,6215,和椿            ,"-34,000",0,0,0,"-34,000"
908,1707,葡萄王          ,"-33,000",0,"-1,000","-2,730","-36,730"
909,1101,台泥            ,"-165,272",0,0,"127,000","-38,272"
910,5306,桂盟            ,"-227,000",0,0,"188,000","-39,000"
911,00668,國泰美國道瓊    ,"-40,000",0,0,-183,"-40,183"
912,5469,瀚宇博          ,"-373,557",0,"247,000","85,379","-41,178"
913,1702,南僑            ,"-42,000",0,0,809,"-41,191"
914,6165,浪凡            ,"-42,000",0,0,0,"-42,000"
915,4930,燦星網          ,"-44,000",0,0,"2,000","-42,000"
916,3050,鈺德            ,"-43,000",0,0,0,"-43,000"
917,4583,台灣精銳        ,"32,000",0,0,"-75,000","-43,000"
918,9934,成霖            ,"-45,000",0,0,"1,000","-44,000"
919,5534,長虹            ,"-38,000",0,0,"-7,000","-45,000"
920,4148,全宇生技-KY     ,"-45,000",0,0,0,"-45,000"
921,4994,傳奇            ,"-46,000",0,0,0,"-46,000"
922,020039,元大加權N       ,0,0,0,"-47,000","-47,000"
923,5533,皇鼎            ,"-48,000",0,0,"-1,000","-49,000"
924,3504,揚明光          ,"-57,000",0,0,"8,000","-49,000"
925,6625,必應            ,"-50,000",0,0,0,"-50,000"
926,1525,江申            ,"-50,000",0,0,-111,"-50,111"
927,1473,台南            ,"-53,000",0,0,2,"-52,998"
928,00674R,期元大S&P黃金反1,0,0,0,"-53,000","-53,000"
929,6209,今國光          ,"-51,000",0,0,"-2,000","-53,000"
930,6189,豐藝            ,"-61,000",0,0,"7,148","-53,852"
931,2702,華園            ,"-51,000",0,0,"-3,000","-54,000"
932,2243,宏旭-KY         ,"-52,000",0,0,"-2,000","-54,000"
933,1308,亞聚            ,"-43,000",0,"-12,495","1,000","-54,495"
934,3661,世芯-KY         ,"-44,209",0,"-11,518",783,"-54,944"
935,5269,祥碩            ,"240,705",0,"-293,382","-3,531","-56,208"
936,2722,夏都            ,"45,960",0,0,"-104,258","-58,298"
937,2497,怡利電          ,"-59,966",0,0,0,"-59,966"
938,2468,華經            ,"-62,000",0,0,"2,000","-60,000"
939,6239,力成            ,"-482,000",0,"344,130","76,690","-61,180"
940,00762,元大全球AI      ,"-1,000",0,0,"-60,194","-61,194"
941,5471,松翰            ,"-58,000",0,0,"-4,699","-62,699"
942,2883B,開發金乙特      ,"-51,000",0,0,"-14,000","-65,000"
943,2404,漢唐            ,"-199,085",0,"78,000","55,613","-65,472"
944,6807,峰源-KY         ,"-10,000",0,0,"-57,000","-67,000"
945,8033,雷虎            ,"-68,000",0,0,69,"-67,931"
946,00700,富邦恒生國企    ,"29,000",0,0,"-97,856","-68,856"
947,3356,奇偶            ,"-70,000",0,0,171,"-69,829"
948,6108,競國            ,"-68,000",0,0,"-3,227","-71,227"
949,3454,晶睿            ,"-113,000",0,"-5,000","45,477","-72,523"
950,3011,今皓            ,"-74,000",0,0,0,"-74,000"
951,2753,八方雲集        ,"-71,000",0,0,"-3,070","-74,070"
952,3530,晶相光          ,"-75,000",0,0,825,"-74,175"
953,1432,大魯閣          ,"-79,000",0,0,0,"-79,000"
954,1590,亞德客-KY       ,"-75,709",0,"-5,069","-1,948","-82,726"
955,2601,益航            ,"-86,000",0,0,"2,000","-84,000"
956,5203,訊連            ,"-93,000",0,0,"9,000","-84,000"
957,4572,駐龍            ,"-44,234",0,0,"-41,000","-85,234"
958,3665,貿聯-KY         ,"-85,801",0,0,497,"-85,304"
959,1722,台肥            ,"-87,000",0,"-3,000","4,303","-85,697"
960,3607,谷崧            ,"-86,000",0,0,0,"-86,000"
961,00731,復華富時高息低波,"-64,000",0,0,"-22,877","-86,877"
962,1312,國喬            ,"-97,000",0,0,"9,237","-87,763"
963,6214,精誠            ,"-94,000",0,0,"2,743","-91,257"
964,1560,中砂            ,"384,000",0,"-424,000","-52,659","-92,659"
965,6426,統新            ,"-93,000",0,0,0,"-93,000"
966,2379,瑞昱            ,"-210,489",0,"154,562","-39,534","-95,461"
967,6531,愛普*           ,"-40,000",0,"5,000","-63,006","-98,006"
968,6515,穎崴            ,"-60,000",0,0,"-38,225","-98,225"
969,2538,基泰            ,"-104,000",0,0,"3,000","-101,000"
970,5243,乙盛-KY         ,"-102,000",0,0,14,"-101,986"
971,1477,聚陽            ,"75,180",0,"-190,000","12,600","-102,220"
972,6216,居易            ,"-104,000",0,0,249,"-103,751"
973,1476,儒鴻            ,"51,247",0,"-148,723","-7,900","-105,376"
974,3045,台灣大          ,"-162,872",0,"-46,117","102,819","-106,170"
975,2855,統一證          ,"-108,000",0,0,0,"-108,000"
976,4934,太極            ,"-108,000",0,0,-799,"-108,799"
977,8210,勤誠            ,"-59,000",0,0,"-49,952","-108,952"
978,1762,中化生          ,"-112,000",0,0,929,"-111,071"
979,5519,隆大            ,"-112,000",0,0,0,"-112,000"
980,1442,名軒            ,"-111,000",0,0,"-1,057","-112,057"
981,00636,國泰中國A50     ,"107,000",0,0,"-222,886","-115,886"
982,1718,中纖            ,"-129,000",0,0,"11,000","-118,000"
983,00924,復華S&P500成長  ,"-786,000",0,0,"667,260","-118,740"
984,6933,AMAX-KY         ,"-103,000",0,0,"-18,000","-121,000"
985,1723,中碳            ,"-123,000",0,0,0,"-123,000"
986,020034,元大IC設計N     ,0,0,0,"-124,000","-124,000"
987,9105,泰金寶-DR       ,"-128,000",0,0,0,"-128,000"
988,0055,元大MSCI金融    ,"-18,591",0,0,"-115,253","-133,844"
989,1339,昭輝            ,"-137,000",0,0,"1,694","-135,306"
990,6789,采鈺            ,"-166,000",0,0,"26,247","-139,753"
991,2484,希華            ,"-139,000",0,0,"-1,970","-140,970"
992,4976,佳凌            ,"-143,000",0,0,207,"-142,793"
993,3533,嘉澤            ,"-8,582",0,"-144,331","5,947","-146,966"
994,6541,泰福-KY         ,-3,0,0,"-149,000","-149,003"
995,2308,台達電          ,"-164,062",0,"2,611","11,004","-150,447"
996,3046,建碁            ,"-154,000",0,0,735,"-153,265"
997,6451,訊芯-KY         ,"-193,000",0,0,"38,613","-154,387"
998,00646,元大S&P500      ,"-15,886",0,0,"-141,050","-156,936"
999,00640L,富邦日本正2     ,"15,000",0,0,"-174,418","-159,418"
1000,3703,欣陸            ,"-130,000",0,"-10,924","-18,534","-159,458"
1001,6799,來頡            ,"-161,000",0,0,"-3,988","-164,988"
1002,6269,台郡            ,"-180,428",0,"-2,381","13,441","-169,368"
1003,2387,精元            ,"-102,000",0,0,"-70,750","-172,750"
1004,3515,華擎            ,"-172,000",0,0,"-2,255","-174,255"
1005,3023,信邦            ,"-180,880",0,"1,000","3,470","-176,410"
1006,1503,士電            ,"-151,558",0,0,"-26,442","-178,000"
1007,4919,新唐            ,"-325,000",0,"103,000","39,139","-182,861"
1008,3583,辛耘            ,"-138,000",0,0,"-45,576","-183,576"
1009,3704,合勤控          ,"-211,027",0,0,"25,464","-185,563"
1010,2006,東和鋼鐵        ,"-176,000",0,0,"-9,723","-185,723"
1011,3346,麗清            ,"-189,000",0,0,"1,000","-188,000"
1012,3047,訊舟            ,"-188,000",0,0,0,"-188,000"
1013,8016,矽創            ,"-122,000",0,"-25,102","-44,670","-191,772"
1014,2395,研華            ,"-213,711",0,"2,328","19,565","-191,818"
1015,2482,連宇            ,"-219,000",0,0,"23,834","-195,166"
1016,2455,全新            ,"-190,000",0,"-66,000","54,169","-201,831"
1017,8926,台汽電          ,"-203,568",0,0,562,"-203,006"
1018,2358,廷鑫            ,"-208,000",0,0,"1,000","-207,000"
1019,2739,寒舍            ,"-214,000",0,0,0,"-214,000"
1020,6533,晶心科          ,"-448,010",0,"240,000","-14,306","-222,316"
1021,1324,地球            ,"-127,000",0,0,"-104,000","-231,000"
1022,6830,汎銓            ,"-203,000",0,"-10,000","-18,122","-231,122"
1023,9941,裕融            ,"-196,597",0,"2,132","-37,664","-232,129"
1024,1598,岱宇            ,"-231,000",0,0,"-1,556","-232,556"
1025,1618,合機            ,"-233,000",0,0,30,"-232,970"
1026,2390,云辰            ,"-232,000",0,0,"-1,000","-233,000"
1027,2393,億光            ,"-262,000",0,0,"13,327","-248,673"
1028,2838,聯邦銀          ,"-242,000",0,0,"-7,684","-249,684"
1029,2816,旺旺保          ,"-252,000",0,0,"1,099","-250,901"
1030,00913,兆豐台灣晶圓製造,"21,000",0,0,"-273,159","-252,159"
1031,2504,國產            ,"-263,000",0,0,"2,000","-261,000"
1032,3694,海華            ,"-262,000",0,0,0,"-262,000"
1033,2809,京城銀          ,"-20,000",0,0,"-261,854","-281,854"
1034,00670L,富邦NASDAQ正2   ,"-32,000",0,0,"-252,871","-284,871"
1035,2421,建準            ,"64,200",0,"-575,000","218,153","-292,647"
1036,00654R,富邦印度反1     ,0,0,0,"-295,004","-295,004"
1037,6806,森崴能源        ,"-273,000",0,0,"-25,865","-298,865"
1038,1603,華電            ,"-299,000",0,0,0,"-299,000"
1039,00671R,富邦NASDAQ反1   ,"48,000",0,0,"-354,358","-306,358"
1040,5531,鄉林            ,"-313,000",0,0,0,"-313,000"
1041,3014,聯陽            ,"-324,000",0,0,"5,884","-318,116"
1042,2354,鴻準            ,"-400,010",0,0,"81,142","-318,868"
1043,1316,上曜            ,"-320,000",0,0,0,"-320,000"
1044,6191,精成科          ,"-464,000",0,"329,000","-188,791","-323,791"
1045,3708,上緯投控        ,"-320,000",0,0,"-8,000","-328,000"
1046,2707,晶華            ,"-409,000",0,"165,000","-85,646","-329,646"
1047,2903,遠百            ,"-264,000",0,0,"-68,244","-332,244"
1048,6142,友勁            ,"-337,000",0,0,0,"-337,000"
1049,3443,創意            ,"-266,720",0,"-79,000","-5,691","-351,411"
1050,3532,台勝科          ,"-360,000",0,"-2,000","6,259","-355,741"
1051,00651R,復華香港反1     ,0,0,0,"-360,243","-360,243"
1052,6456,GIS-KY          ,"-381,000",0,"-1,000","17,585","-364,415"
1053,9921,巨大            ,"-377,733",0,"-5,000","15,086","-367,647"
1054,00904,新光臺灣半導體30,"-86,000",0,0,"-282,197","-368,197"
1055,6757,台灣虎航-創     ,"-78,000",0,0,"-299,000","-377,000"
1056,2897,王道銀行        ,"-368,000",0,0,"-10,000","-378,000"
1057,1218,泰山            ,"-379,000",0,0,"1,000","-378,000"
1058,00710B,復華彭博非投等債,"-423,000",0,0,"42,099","-380,901"
1059,3706,神達            ,"-1,238,740",0,0,"851,474","-387,266"
1060,2645,長榮航太        ,"-402,000",0,0,"-1,924","-403,924"
1061,1319,東陽            ,"579,000",0,"-1,001,000","11,936","-410,064"
1062,6443,元晶            ,"-400,650",0,0,"-10,248","-410,898"
1063,2905,三商            ,"-127,000",0,0,"-298,583","-425,583"
1064,1210,大成            ,"-364,000",0,"-70,000","4,209","-429,791"
1065,1303,南亞            ,"-539,187",0,"23,572","78,971","-436,644"
1066,00664R,國泰臺灣加權反1 ,0,0,0,"-455,000","-455,000"
1067,6213,聯茂            ,"-313,000",0,"-140,000","-4,323","-457,323"
1068,3006,晶豪科          ,"-555,000",0,"250,000","-155,731","-460,731"
1069,8996,高力            ,"-528,000",0,"210,000","-149,232","-467,232"
1070,3044,健鼎            ,"126,000",0,"-596,000",-890,"-470,890"
1071,2530,華建            ,"-473,000",0,0,"1,549","-471,451"
1072,2887,台新金          ,"-340,685",0,0,"-133,084","-473,769"
1073,2727,王品            ,"-432,067",0,0,"-49,492","-481,559"
1074,2731,雄獅            ,"-422,122",0,0,"-69,649","-491,771"
1075,2258,鴻華先進-創     ,"-498,000",0,0,0,"-498,000"
1076,3588,通嘉            ,"-522,000",0,0,"18,000","-504,000"
1077,2347,聯強            ,"-819,283",0,"261,551","17,905","-539,827"
1078,2014,中鴻            ,"-574,000",0,0,"25,153","-548,847"
1079,1710,東聯            ,"-555,000",0,0,"2,000","-553,000"
1080,2723,美食-KY         ,"-576,000",0,"15,000","-11,863","-572,863"
1081,00676R,富邦臺灣加權反1 ,0,0,0,"-579,434","-579,434"
1082,8261,富鼎            ,"-696,000",0,0,"108,933","-587,067"
1083,00921,兆豐龍頭等權重  ,"57,000",0,0,"-648,734","-591,734"
1084,1605,華新            ,"-716,072",0,0,"110,095","-605,977"
1085,00669R,國泰美國道瓊反1 ,0,0,0,"-627,764","-627,764"
1086,2357,華碩            ,"-697,831",0,"43,206","26,515","-628,110"
1087,00648R,元大S&P500反1   ,0,0,0,"-649,154","-649,154"
1088,00662,富邦NASDAQ      ,"-371,000",0,0,"-282,309","-653,309"
1089,1519,華城            ,"-112,200",0,"-400,000","-145,223","-657,423"
1090,2402,毅嘉            ,"-656,970",0,0,"-21,839","-678,809"
1091,1907,永豐餘          ,"-684,000",0,0,"-7,372","-691,372"
1092,2615,萬海            ,"-643,185",0,"-31,000","-38,000","-712,185"
1093,00850,元大臺灣ESG永續 ,"-51,000",0,0,"-661,662","-712,662"
1094,3645,達邁            ,"-724,000",0,0,245,"-723,755"
1095,1513,中興電          ,"-690,000",0,0,"-37,499","-727,499"
1096,5871,中租-KY         ,"-751,752",0,"10,091",81,"-741,580"
1097,00692,富邦公司治理    ,"-32,690",0,0,"-722,788","-755,478"
1098,2458,義隆            ,"-599,000",0,"-2,181","-168,458","-769,639"
1099,2417,圓剛            ,"-857,000",0,0,"55,440","-801,560"
1100,2605,新興            ,"-883,000",0,0,"61,213","-821,787"
1101,1522,堤維西          ,"-884,000",0,0,"57,860","-826,140"
1102,6491,晶碩            ,"-453,000",0,"-404,000","6,372","-850,628"
1103,3711,日月光投控      ,"-1,103,801",0,"155,426","82,550","-865,825"
1104,3041,揚智            ,"-790,000",0,0,"-99,000","-889,000"
1105,5607,遠雄港          ,"-791,945",0,0,"-104,000","-895,945"
1106,00915,凱基優選高股息30,"-2,000",0,0,"-946,294","-948,294"
1107,2377,微星            ,"-995,158",0,"-20,738","-15,420","-1,031,316"
1108,2498,宏達電          ,"-923,000",0,0,"-115,992","-1,038,992"
1109,00713,元大台灣高息低波,"-26,840",0,0,"-1,015,571","-1,042,411"
1110,6271,同欣電          ,"-748,600",0,"-139,000","-160,906","-1,048,506"
1111,2607,榮運            ,"-1,052,000",0,"-7,000","-90,437","-1,149,437"
1112,1795,美時            ,"-1,311,000",0,"15,000","101,997","-1,194,003"
1113,6235,華孚            ,"-1,315,970",0,"128,000","-23,207","-1,211,177"
1114,00706L,期元大S&P日圓正2,"941,000",0,0,"-2,192,000","-1,251,000"
1115,3701,大眾控          ,"-1,360,000",0,0,"85,663","-1,274,337"
1116,1102,亞泥            ,"-1,205,062",0,"-83,666","11,786","-1,276,942"
1117,3036,文曄            ,"-1,105,460",0,"53,000","-247,447","-1,299,907"
1118,3094,聯傑            ,"-1,308,000",0,0,"1,730","-1,306,270"
1119,1609,大亞            ,"-1,368,256",0,0,"-52,269","-1,420,525"
1120,1314,中石化          ,"-1,512,000",0,0,"40,014","-1,471,986"
1121,00891,中信關鍵半導體  ,"456,000",0,0,"-1,940,532","-1,484,532"
1122,00688L,國泰20年美債正2 ,"-641,000",0,0,"-890,590","-1,531,590"
1123,2002,中鋼            ,"-1,461,041",0,"-135,000","8,000","-1,588,041"
1124,2352,佳世達          ,"-2,031,000",0,"188,246","241,071","-1,601,683"
1125,2371,大同            ,"-1,629,000",0,0,"-21,817","-1,650,817"
1126,2492,華新科          ,"-1,873,000",0,"1,000","-32,870","-1,904,870"
1127,6168,宏齊            ,"-1,907,000",0,0,"1,103","-1,905,897"
1128,006208,富邦台50        ,"-250,162",0,0,"-1,691,087","-1,941,249"
1129,3576,聯合再生        ,"-1,970,800",0,0,"11,495","-1,959,305"
1130,2606,裕民            ,"-2,067,000",0,"-6,414","94,231","-1,979,183"
1131,00712,復華富時不動產  ,"-3,841,720",0,0,"1,672,941","-2,168,779"
1132,2882,國泰金          ,"-2,012,935",0,"58,716","-215,322","-2,169,541"
1133,1802,台玻            ,"-2,141,343",0,0,"-95,500","-2,236,843"
1134,00923,群益台ESG低碳50 ,"-148,000",0,0,"-2,218,998","-2,366,998"
1135,2515,中工            ,"-2,463,000",0,0,"33,329","-2,429,671"
1136,00673R,期元大S&P原油反1,"6,123,000",0,0,"-8,807,264","-2,684,264"
1137,2312,金寶            ,"-3,038,000",0,0,"251,963","-2,786,037"
1138,2915,潤泰全          ,"-2,890,460",0,"-15,000","-33,834","-2,939,294"
1139,0056,元大高股息      ,"-152,027",0,"-2,750,000","-56,217","-2,958,244"
1140,2449,京元電子        ,"-3,275,000",0,"219,000","71,823","-2,984,177"
1141,2301,光寶科          ,"-2,875,887",0,"28,000","-179,687","-3,027,574"
1142,9904,寶成            ,"-3,140,365",0,0,"85,209","-3,055,156"
1143,00935,野村臺灣新科技50,"-16,000",0,0,"-3,048,549","-3,064,549"
1144,3035,智原            ,"-3,735,071",0,"384,000","231,369","-3,119,702"
1145,1402,遠東新          ,"-3,312,679",0,0,"69,905","-3,242,774"
1146,00882,中信中國高股息  ,"-1,849,000",0,0,"-1,458,480","-3,307,480"
1147,2543,皇昌            ,"-3,210,840",0,0,"-103,000","-3,313,840"
1148,2618,長榮航          ,"8,588,573",0,"-3,162,000","-8,792,929","-3,366,356"
1149,9945,潤泰新          ,"-3,575,530",0,0,"42,738","-3,532,792"
1150,2409,友達            ,"-3,872,719",0,0,"217,000","-3,655,719"
1151,00690,兆豐藍籌30      ,"-71,600",0,0,"-3,996,364","-4,067,964"
1152,00934,中信成長高股息  ,"-2,286,600",0,0,"-1,816,324","-4,102,924"
1153,2344,華邦電          ,"-4,873,849",0,"-53,000","262,546","-4,664,303"
1154,2201,裕隆            ,"-4,910,135",0,"-200,000","-907,182","-6,017,317"
1155,2317,鴻海            ,"-5,529,332",0,197,"-1,066,993","-6,596,128"
1156,2356,英業達          ,"-7,550,329",0,"-1,000","198,151","-7,353,178"
1157,00680L,元大美債20正2   ,"-1,079,000",0,0,"-7,285,725","-8,364,725"
1158,2883,開發金          ,"-8,725,978",0,0,"40,711","-8,685,267"
1159,3481,群創            ,"-10,441,185",0,"-1,000","-210,450","-10,652,635"
1160,00919,群益台灣精選高息,"-2,490,394",0,0,"-8,516,910","-11,007,304"
1161,00885,富邦越南        ,"-12,279,818",0,0,"-3,004,792","-15,284,610"
1162,00878,國泰永續高股息  ,"2,412,327",0,0,"-21,037,542","-18,625,215"
1163,00929,復華台灣科技優息,"-5,690,950",0,0,"-18,316,784","-24,007,734"
